date,message
2022-04-09,друзі увага тобтый уважні зараз розганяється інформаціть що фонд порошенка нібить вилучає бійціть допомочь як `` надає під камери '' сама шоломить отримал привата стурбование лист від жінка як це `` з кількох джереть '' відповідь розбудить усіха мочь з проханнь прокоментуватить человек втомить зітхнуль і сказать така навіть особливо дивуючиться закупівлей шоломіть займається справа громада шоломить викуплені кредит під особист зобов'язанний antonina buzilo перш партіть шоломіть прибула києв сьогодні сьоміть ранка сьогодні їх фізичный встигль нікудить передать передать допомога ставиться баланс в/ч уявитя ситуаціть коли наші зі справить громада чи братіть зброї привозять волонтёрка потім з тий коробка дефілюють назад неможливый ми маємый справа з черговой брехливый атака пп. комуся волонтерська допомога як оплачує порошенко йий прихильник стає кістка горлі мена є підозр хто сама `` кушать нє мочь '' ці шоломить але притримать думка собі буть сказать нагнітать
2022-04-09,юрий бирюков комментарий спрашивать расходоваться сотня миллион доллар селебрити мир передавать красный крест украина эммм ответ. румыния привезти питьевой вода днепр шутить прокомментировать правда знать
2022-04-09,"начинающий блогерыня решить прийти претензия `` самивиноватый '' `` ваш муж идти бой 14м '' давать сразу оптом вставать бо скок проблема алкать пиар счёт начинающий блогерыня открывать дверь нога вникнуть именно вломиться дело зая семья безупречный биография муж уйти ато доброволец лето 14го каждый проукраинск митинг давать интервью телевизионщик волонтерить иметь повод грамота родитель простой работяга прошлый пенсионер настоящий дочь образцово показательный студентка бюджет магистратура кпи уродить русскоязычный донбасянка зно укр.мов сдать 195 балл 200 возможный бизнес завалящий брать долг ездить рф единственный родня двоюродный сестра видеть 1 жизнь ещё детство мнение персона 99,9 окружающий чистосердечно совершенно искренне насрать реагировать критика похвала большинство причём детство сорянин доебываться искать зловещий компромат небо красить кроме отличие многий блогер любить ковырять палочка говно цель поржать дискуссия оный вступать волшебный право забанить точно нога сюда вломиться право упоенный пользоваться забывать желать хайп блогерыня ровно 15 минута тренироваться кошка юный поросль хайпоед натренироваться обсираться прям порог возвращаться поговорить корона сожаление вежливый оппонент удовольствие вести длинный нудный беседа вечер"
2022-04-09,почитать пост орк ссылка предыдущий часть выше ответ вопрос часто задавать `` почему мало писать '' писать мало множить деструктивный хуйня выпускать персональный таракан назовні хватать драйв субъективный ощущение немножко отпустить начать писать обзор постараться очень очень очень сдерживаться тараканчик имя нелогичный надежда наименее симпатичный тараканий выводка очень нужный //t.me/irritableorcchannel/2310
2022-04-09,мариуполец дмитрий юрин смочь выбраться окружить город море проплыв 4 километр близлежащий село мелекино решение покинуть мариуполь любой цена оформиться удар драмтеатр смастерить импровизированный костюм пакет пластиковый бутылка отправиться городской пляж откуда стартовать направление мелекино море провести около половина час мелекино удаться выбраться беряднск писать the guardian
2022-04-08,эльдар нагорный соціологічный група « рейтинг » оприлюднить нов опитуванний українціть основні результать ▫️все більша українціть ідентифікує як громадянин українить мешканцть свый регіон як радянська людин — менша ▫️91 українціть вважають що росіянуть українці — народ липні 2021 рок вважать лихой 56 ▫️64 українціть думають що відновленний дружніха відносинь із росіян неможливый 22 допускають що це можливый лихой 20-30 рокіть ▫️45 українціть допомагають армії фінансовый 35 — волонтерять 18 беруть участь інформаційный спротиві ▫️90 підтримують позбавленний мандатіть депутатіть проросійський партіть 86 — повен їх заборона ▫️ 81 підтримує збільшенний податкіть компаніть які працюють росії 76 — перейменуванний вулиць іннуть обʼєктіть назвить який повʼязані з рф
2022-04-08,знаменка поїзд полтава-чернівці зупинок 10 хвилина охайния дядько виводить пёсик травка какать какать вже ларочко какать собачко какать і думає какать кицть давать ще 6 година їхатить покакать собачко нюхає довкілля і какать відмовляється провідник волає сідаємый потяг швиденький дядько пёсик понять понять сучка тварюк ти мені посереда вагон насереш принциповый москаль ти собака
2022-04-08,🍁 британия отправлять украина бронемашина `` mastiff ''
2022-04-08,катерина рошук олексіть арестович цитата '' чома можный буть оголосити україні що росіть напада що почався б масовий вихід біженціть і вонь б забить б всі дорога це буть б 8-10 мільйоніть человек пройидти б районить оборона понимать це повний параліч доріг це дуже бажан ситуаціть російський керівництво і цій ситуації ми б програли війн і лівоберіжжть програли що з лівый берег піидти б правий 50 мостіть буть б забитый жодний чин ми б впоралисить єдинить чин танк давитя власний громадянин і обстрілюватить пройти мостить і тепер питанний як б рішенний мало бутить прийнять замовчать або здать україич напевно лівоберіжжть зараз стоїть маріуполь і буде ще стоять зараз стоїть зона оос рубіжном лисичанська северодонецька ще наші війська контратака ходять незважаючи переважно концентрован частина харкіть і далі всім сценаріь які особисто рахувать числі з іннуть фахівць ми витягувалить війн якщый б ми оголосить що війный почнеться '' кінець цитать олексіть арестович чи влаштує така поясненить 6-річный хлопцть який носить їжу могила матері похован клумбі дворі чи влаштує така поясненний жінка як бородянці дні відходить від заваліть будинк де з 1 березня її родина чи влашутує така поясненний згвалтований жінок дітея чи влаштує така поясненний родиня вбитихнуть закатований человек чи влаштує така поясненний маріуполь трагедіть пів мільйон человек укрзалізницть перші 3 тижні війня евакуювать 2 млн человек мостить автівка автобус поїздами человек маріуполі просто чекать що закінчиться їх інформувать арестович нагальна необхідність евакуюватися вонь і досі чекають 160 тисячий чекають загабилихо буде під 30 тисячий мінімум тудить росіть крематорії завезти концетраційні фільтраційні лагері человек депортують росіть дітея вивозять росіть йде зачистка коріный населенний жителі ірпенить гостомелить бучі заблокувалить б мостить серйозный трупить мостить точно блокують чи влаштує така поясненний окуповані херсон мелітополь інші наші міст звідка человек випускають окупанти чи пробачать владі така стратегіть ті чиє життить зруйновать ті хто втратить рідний точно ні ми ще дійидти питаня хто з влади коли кудить евакуювать свої родиня ризикуючить `` забить '' дорога мостить
2022-04-08,андрей иванович садовый умница увидеть лондон пройти акция провести львов молодец мочь ещё заявить джаз альфа-фест львов пройти деньга фридман российский альфа-банк сказать санкция поддержка европейскиима санкция наложить фридман ps нюанс львовский консульство никто месяц разница
2022-04-08,обычно сразу удар вокзал краматорск россиянин похвастаться `` подвиг '' соцсеть посчитать попасть военный сообщение разместить популярный телеграм-канал `` силовик '' репост канал `` русский тарантас '' сделать российский пропагандист дмитрий стешина стать известно удар прийтись всу мирный гражданин пост стать тереть удалять точно сбить `` боинг '' 2014-м год сначала хвастаться сбить украинский самолёт спешка тереть сюжет
2022-04-08,житель лондон принести посольство рф вещь мочь забрать качество трофей среди стиральный машина тостер тряпка бельё детский игрушка украшение российский мародёр воровать мирный житель украина ©️legioner_sniper
2022-04-07,сдохнуть понятно мразь соврать россия проиграть
2022-04-06,11.04.2022 з сірет порубень їде автобус м. барі італіть є безкоштовні 45 місць евакуйований українціть безкоштовен поселенний організовує місцева громада номер відповідальної особь +380668049359 ольга укр номер вайбер
2022-04-06,"маша назаров ✨🌟☠️ распаковочка таємниці джгут есмарха з російської аптечка 👀🌟✨ мозить передать ні це просто неможливый ааааааааааааа вашіть увазі інструкціть джгут з танкової аптечка підаріть ☝🏻 применение жечь следовать продезинфицировать ✌🏻 двукратный протирание 🤕 салфетка бязь 🧼 смочить 3 раствор перекись водород 0,5 моющий средство « новость » « лотос » др. 🤯🤯🤯 интервал протирание 10-15 минута 🤒 температура дезинфицировать раствор должный менее 18 градус можный вставитя відео з бабак який кричить 😱🤣🤣🤣 ор друзі просто ор інструкції звісный написать стаціонарный використання… але чи існують критичні кровотечі хоч би стаціонарний умоваха які почекають… 10-15 хвилина пока спрацює розчин перекиса « лотос » 😂🤣 русский солдат забыть подождать 10-15 минута наложение жгут казённый имущество заляпать🤣😂"
2022-04-06,бизнес разрушить знать бизнес разрушить ещё знать дать морда сломать челюсть место
2022-04-06,спереть бигдать коротко 9-й май москва пройти парад бытовой техника мої пасивно-агресивні стосунка з повітряный тривогий сирена виє `` почуть '' пропоновать замість зеленої делегації переговорить посилатить прикордонник з остров зміїние говорить макнуть хуй сахар прибежать русский начать сосать '' украинец стоять выбор либо вступать евросоюз либо вступать дерьмо выбор сделать дерьмо оказаться мстительный '' ад роговцев росії подобається підручник з історії новий їй сподобається щє більша человек телевізорі які кажуть що нато потрібень треба робить якийся `` альтернативний союз '' і человек які вимагають від нато `` закрити небо '' це одні й ті самі человек российский генерал говорить потеря врать утилизация биомусор потеря
2022-04-06,‼️житель луганщина просить эвакуироваться регион пока враг уничтожить возможность выезд железный дорога сообщить глава ога сергей гайдай луганский область эвакуация работать пять « гуманитарный коридор » место сбор северодонецк проспект химик 28 – лисичанск гтв рти 40 год победа ул. сосюра 324 гсчс – попасная ул. первомайский 42 – горный ул. гагарин 13а нижний парковый 13 рубежный ул. чехов 11
2022-04-05,киїть оболонь автор мурал sasha korban
2022-04-05,🍁 сша близкий время передать украина новый пакет военный помощь украина представитель пентагон джон кирби cnn 🔥 пакет помощь содержать ▪️бронировать высокомобильный многоцелевой колёсный транспортный средство ▪️ракетный система лазерный система наведение ▪️тактический беспилотный летательный система switchblade ▪️беспилотный воздушный система puma ▪️средство противодействие беспилотный летательный система ▪️нестандартный боеприпас малое большой калибр ▪️прибор ночной видение тепловизионный система оптика ▪️тактический система безопасность связь ▪️нестандартный пулемёт ▪️коммерческий услуга спутниковый снимок ▪️медицинский оборудование полевой оборудование запасный часть
2022-04-05,дмитрий саввин спрашивать исток исток юрий анненков 1918 год '' 1918 год бегство красный гвардия финляндия пробраться куоккал ещё возможно взглянуть дом зима горностаев снеговой пышность торчать место жалкий урод — бревенчатый сруб разворотить крыша выбить окно чёрный дыра вместо дверь обледенелый гора человеческий испражнение покрывать пол. стена потолок замёрзнуть струя желтеть моча ещё стереться пометка уголь 2 арш 2 верш. 2 арш 5 верш. 2 арш 10 верша .... победитель своеобразный чемпионат красногвардеец оказаться пулемётчик матвей глушков достигнуть 2 арш 12 верша высота вырвать мясо потолок висячий лампа втоптать куча испражнение возле лампа — записка « спасибо лампа » буржуй светило » половица расщепить топор обои сорвать пробить пуля железный кровать свести смертельный судорога голубой сервиз обратить осколок металлический посуда — кастрюля сковородка чайник — доверху заполнить испражнение непостижимо обильно испражняться повсюду этаж пол лестница — сглаживать ступень стол ящик стол стул матрас швырять кусок испражнение потолок ещё записка « понюхать нашава гавный ладный ваняит » третий этаж — единственный уцелеть комната дверь записка « тов камандир » стол — ночной горшок недоесть гречневый каша воткнуть ложка ... '' андрей шаврей 1992 год '' ... произойти первый призыв латвийский армия попасть 19 год месяц `` учебок '' вперёд охранять тюрьма юный `` однополчанин '' прибыть казарма улица гауясти откуда день уйти советский поломать доставаться апафеоз комната отдых стол огромный куча говно натуральный человеческий кал дескать убирать трагедия охранный собака оставить примерно 30. бросить загодя полуголодный истощённый спасти невозможно охранять рижский централ ещё повезти парень поехать зона провинция повезти сутки столкнуться уходить советский унижение латвийский солдат самый `` мелкий '' солдат средний азия снять обручальный кольцо парень только-только жениться отнять противно ужасно дело случай уход советский войско латвия случай буча войско уходить победитель мстить ''
2022-04-04,часть 2 кстати планировать бежать приблизительно понимать сколько стоить деньга устроиться новый место найти вменяемый работа определить ребёнок куда-то бежать прийтись несколько совет определённый инсулин препарат ваш организм привыкнуть закупиться впрок иметь дом наличка достаточный переезд пара месяц жизнь доход купить паспорт переноска животное закончиться очень сразу давать предоплата риелтор
2022-04-04,пост трёхлетний давность 03.04.2019 '' толерантный избиратель зе вопрос человек демократия около согласный просто рассказать оно почему иметь право весна 14-й проходить вы- во-первых решить кто-то смочь полюбовно договориться путин заниматься самообман украина 5 год пила кровь оккупант убивать солдат отсуживать бабло арестовывать имущество топтаться репутация инициировать секторальный санкция реально думать простить порох яценюк турчинов конкретно украина мочь считать русский русский грязь из-под ноготь укроп какл опасный неблагодарный неконтролируемый майдауны- скакун верить нагуголь любой форум семейный пофига нагуголь почитай ой против майдан насрать размазывать кровавый слюни асфальт булькать вы- вспомнить слово просьба палюбома вспомнить простить мстить оптом также орк донецк срать чей тачка отжимать чей дочь ебут подвал пенс бусинка маленький невыживательный пенсия хотеть российский пенсия прийти вместе российский цена нихер получиться получать пенсия оккупация украина дончанин украина путин нужный украина мешать ещё никто мешать субсидия откуда взяться ваш субсидия платить работоспособный население абстрактный хуй понять бюджет работа закончиться первый проходить большой амбарный замок дверь начальник « мож прийнять ваш дзвінок » молодой делать тысяча безработный менеджер подметать уметь окоп рыть паёк делать очень молодой конкретно просидеть 20 год бухгалтерия искать новый работа производство уйти первый вывозить спешка оборудование сфера услуга второй никто ходить киношка кафешка тупо бабло пожрать зеленский справиться задача разосраться мвфома прийти дефолт сразу писать экономист ещё успеть скинуть долговой петля шея ослабить её буханка хлеб 200 грн фантастика вспоминать 90-е. блин детвора 90-й родиться помнить драйв процесс добыть пожрать бабушка дедушка ваш выход рассказать выживать уехать польша принцип вариант хотя уехать сразу сначала судорожно хвататься квартира дом дача гараж производство сразу дойти пиздец мочь снова смотреть крым донецк луганск крым заповедник понаехать хороший климат сортир доме- экзотика ордло- дом престарелый нормально жить пригодиться оккупационный власть верить путин напасть факт насрать ваш вера напасть стоить место терять бабло рейтинг факт стоить ровно пора пока армия приказ держать линия пока армия выполнять приказ армия сражаться мотивировать мотивировать бабло хороший жратва стоить армия спина « мирняк » гражданский голосовать коленно-локтевой поза договор рф нифига мочь осуждать воевак писать « нахуй оно » причём понимать первый превращать подвал кровавый месиво нахуй оно защищать ценить умирать ежедневно ради свечечка фейсбук говорливый вечно недовольный бабулька быстро научиться фильтровать базар выстроиться очередь гуманитарный килька игнорировать убивать оккупант приходить слушать ваш выступление
2022-04-04,підслухать розмов оце купить помада гігієнічнуть і відправить хлопць фронт бо губить сохнуть ага ага вона вроді прозор тюбіка звичайный така але потім губа проявляється рожевить і сяє отакої ... вонь ще й самі губить мастять всьий рота навколо прямо мажуть жирно і що нічо намазалисить 15 хвилина всіха морді рожеві вареничка пишні такі манящі сміялисить психологічный атака москалі геїть бояться і укропіть пізд їм і повен деморалізаціть
2022-04-04,стоп собрать спасибо огромный `` волонтерський рух буковини '' найти купить 500 турникет тотальный дефицит нужный деньга знать медицинский турникет широкий давящий повязка сдавливать сосуд широкий площадь отличие древний жгутовый современный турникет накладывать рука требовать большой физический сила ранить человек особенно речь идти глубокий сосуд резиновый жгут перетянуть практически невозможно плюс правило сопровождаться тотальный поврежедение ткань т.е. очевидный каждый турникет солдат шанс выжить остаться калека турникет сразу покупка поехать фронт фотоотчёт катерина пономарёв откусить гланда любой мутка гуманитарный помощь попытка отжать нужда глубоко тыловой тер.оборона война сцк очень дорогой штука кто-то остаться ресурс помогать ласка менее важно броник шлем тепловизор pay pal katerinaponomarova gmail.com карта українить 5169360003601931
2022-04-03,список ребята список американский разведка говорить помнить разведка нагнетать портить инвестиционный климат
2022-04-03,запам'ятаять це назавждать
2022-04-03,сковородка 300 грн женский прокладка мародёрить великий русский витязь украина `` бpосивый каpьеp живот жалеть гpудь подставлять россия афицееер россиянеееий '' петь голос съебавшийся израиль газманов фублядь катышек подзалупный
2022-04-03,подполковник люся поздравлять столь высокий отметка заслуга поприще переобувание прыжок ходожествннный пиздежа томный голос марченко обвинение снять кстати штоша люся нужный
2022-04-03,фотка каска поскольку очень многие разбираться стандарт тип уточнить iiia nij новый хранение ещё каска прилагаться 999 каска пятница законтрактовать оплатить ещё 1000 каска цена склад польша 220 000 евро партия польша логистика курс-шмурс деньга-дребеденьга четверг ночью договориться пятница утром понять отсутствие ресурс простой тривиальный приземлить финансовый ресурс деньга партия каска оплатить итог кредит дать утрировать шутить antonina buzilo качество глава правление го справа громада получить кредит покупка 7 260 000 гривна кредит тоня трошка нервничать зато каска середина следующий неделя заходить украина кредит как-то вернуть ваш помощь 1000 гол военный бесценный ++++++++++++++++++++++++++++++++++++++++ украина ++++++++++++++++++++++++++++++++++++++++ тількі привата 24 5169 3305 2068 6400 антоніич бузіть іннуть банкіть 5375 4115 0177 8331 антоніич бузіть або переказ рахунок найменуванний отримувач го солiдарна справа громада iban рахунок ua193052990000026002016226051 код єдрпоу/іпн 42992954 призначенний платёж благодійный безповоротный допомога користя го ++++++++++++++++++++++++++++++++++++++++ paypal ++++++++++++++++++++++++++++++++++++++++ перевод wingman2006 mac.com тип перевод family/friends ++++++++++++++++++++++++++++++++++++++++ western union moneygram ++++++++++++++++++++++++++++++++++++++++ перевод antonina buzilo ++++++++++++++++++++++++++++++++++++++++ валютный перевод ++++++++++++++++++++++++++++++++++++++++ account owner solidarna sprava hromad pln iban pl48 1020 1068 0000 1802 0383 6525 cad iban pl53 1020 1068 0000 1602 0383 6533 eur iban pl58 1020 1068 0000 1402 0383 6541 usd iban pl64 1020 1068 0000 1902 0383 6673 bank swift code bpkoplpw name of the bank powszechna kasa oszczędności bank polski spółka akcyjna bank ’ s address ul puławska 15 02-515 warsaw bank ’ s country poland
2022-04-03,невозор писать '' путин серьёзный неприятность виноватый наставить командный должность идиот идиот способный нормально заместить след преступление преступление военный идиот неведомый массовый забой мирный гражданский население доказать подтвердить сносить черта усилие пропаганда поэтому идиот проявлять « халатность » отступать оставлять город завалить труп старушка девочка пенсионер ребёнок маленький городишко буча освобождение путинский армия обнаружить примерно 260 труп мирный население убитый вероятно забава криминалист установить время наступление смерть ориентироваться состояние труп сложно смерть приходиться именно время городишко оккупировать путинский солдат понятно болтовня фейк отделаться '' смысл `` сносить черта усилие пропаганда '' прозреть скинуть путин ржунимаг русский `` либерал '' двигать сраный тезис путин плохой русский народ хороший просто обмануть девочка буча насиловать видимо лично хуйло
2022-04-03,украинец удаться расчеловечить кацап большой расчеловечить
2022-04-03,зараз стані щоб добирать слово можливый зараз написать черговие бан але мені байдуже глава американської розвідка особисто прилітать зеленський січні з детальний план вторгненний росіян буть і чорнобиль і гостомель і бучить ірпінь обов'язкий української якої світі кожніть країні влади такіть ситуації буть діять виходячий з найгіршой сценаріть `` перебдєть '' сотні разіть виставитя смішний випадкий якщый нічий станеться зганьбитися око виборціть як панікерь але наплюватить рейтинг і готуватися війня якбить чоловікіть бучі мобілізувать записать тероборона і видать зброй деякі з загинуть б бой розстрільний ям зі зв'язаний рука більшість громила б ворог захищаючи світь дім і своїха дружина донька натомість останньий з гралисить окозамиленний навіть післить початок вторгненний вонь формувалить картина `` потішної війня '' мовлять прийидти виключный імбіциля ушанка які знають з який бок автомат тримати вонь здаються полный сотня наші однієть граната сім танкіть підбивають дуже добро пам'ятая колон розбитої ворожої техніка бучі як подавалася як остаточный перемога сидіть кілька кілометріть від бучі і з новина складалось враженний що росіян більша немой впевнять що багато місцевих жителіть завагалисить з від'їзд і втратить дорогоцінні годиня сама така подача інформації потім стать пізный жителі прилеглиха містечок приймали рішенний евакуаціть теж власния розсуд і багатьохнуть вигляд російський танк власніть вулиці стать сюрприз знать країич як це відбувалось наприклад півдні знать що моїть сумщині ситуаціть повторюється скілька можный терпіть `` арестовщина '' вибачта різкість спасть цієї ночі новина загибель друг і ще історіть з маріуполь де 5-річние хлопчик помереть рука мами зі слово `` чома мені боляча був слухняния '' можливый ніколя більша писатим адекватно і неупереддить чома мені боляча
2022-04-02,нинада_нагнетать
2022-04-02,виктор трегубова цей відступа з київської області треба дуже сильно фільмуватить максимально перекладать бо що відбувалось має ані найменшой військовый поясненний навіть знищенний маріуполь має збочен психопатичнуть але логіка пробиттить коридор крим вихід адміністративні кордонь небажанний нести втрать під час боїть місті ... київщина пояснюється нічить крім абсолютно нелюдський склад розум що відбувалось мало військовый сенс навпаки з цієї точка зора воно буть шкідлив місяць грабункіть вбивство і згвалтувань де завданний стоять завоюватить прихільність місцевих розстріть заради забавить моренний голод вбивство домашніха свійський тварин нищенний музеїть прицілён полюванний вчителіть мародёрство навіть якихося дешевих дрібничок досвічені человек бачили навіть близькосхідніха конфлікт найближчий аналог руанда раніш хотіть побачить вогонь кремль тепер думать їхні деревні ці нелюди з москвить йидти з глубінка з селище з невимовнять назвами це буля навіть якісить ідейні ватник звичайні вані ахмести часто призовник це була каральна акціть просто проять їхньий баченний світ такі вонь він їхніть простье хлоп від землі соха і він схожий людин ще менша путіич
2022-04-02,тренд ход догнать стресс мочь пост-адреналиновый отходняк хз писаться хотеться лежать овощ спать настроение скакать диапазон « сука сволочь предатель почему совершенно бездарный слить азовский побережье днр 4 область » « киев тварь отогнать человек прекрасный помогать друг друг жарить небрат изысканный поза ночь радовать глаз соловей гиркин истерить приятно » кароч классический качели ещё бесить точно знать откуда знать верить – допускать знание откуда подгонять желаемый реальность реальность брать кувалда вкратце объяснять почему погорячиться план поехать греция лето вера туго колбасить просто представлять забрать назад мариуполь – дикий потеря человек ресурс дикий выходить из-под киев оно куда-то деться срань рязанский вернуться пойти ковырять новый дыра родина разъебывать донбасс ползти одесса запорожье ермак полезть сюрлом каждый щель « часіть зеленський україич віддасть жодный сантиметр території » сука упороться отдать большой 14м забрать херсон бердянск тыд волноваха вообще мариуполь забрать донецк луганск – тупо количество небратский мясо железо сегодня часіть зеленський полтора месяц назад рассказывать американский разведка просто портить инвестиционный климат прогноз читать лента оптимизм находить пока видеть пиздец очень надолго шумок протягиваться левый законопроект международный помощь куда-то утекать писать « – гражданин британия перечислить 5000 евро красный крест помогать мариуполец » помогать уважаемый гражданин британия вообще оон помогать знать помочь ваш 5000 евро точно мариуполец справляться мочь антидепрессант пора начинать жрать попустить
