date,message
2022-09-06,`` украинский армия упасть метеорит '' zлыешахтёр идти вперёд пополнять бк трофейный
2022-09-06,валерий лаухина `` давать ... '' валерий лаухина `` простой сапёр омон '' хотеть казаться просто наставник военно-патриотический клуб баграм преподаватель школа мвд интернет знать помнить самый старый статья война мир майор лаухина твой чудо-рюкзак поисковик знакомый валер спасибо песня благодарить дружба
2022-09-06,"увидеть ютуба комментарий человек искренне понимать происходить видео удивительно неужели знать время вов земля лежать похоронный полагаться солдат многие сей пора считаться пропасть вести знать существовать поисковик заниматься поиск пропасть вести солдат заниматься `` коп война '' искать именно солдат любитель копа война выдёргивать железо лишать солдат последний шанс вернуться война металлоискатель реагировать поэтому основной прибор поисковик щуп траншея воронка глубинный щуп поиск солдат лежать дёрн верховой делать главное поиск железо артефакт возвращение солдат война главное самый самый главное сказать книга « воспоминание война » николай никулин « …этый воскресить человек память уважение погибший задача связать война гораздо важный проблема — возрождение нравственность мораль борьба жестокость чёрствость подлость бездушие затопить захватить нас. отношение погибший память предок — элемент угаснуть культура изменение отношение память погибнуть — элемент возрождение нация » возвращаться видео пояснять видеть воронка лежать останки солдат ркк сбросить туда время вов наслать поисковик время проведение вахта память `` западный фронт варшавский шоссе 2022 '' поднять похоронить воинский почесть братский могила мемориал высота 269,8 найти вахта солдат неделя вахта память найти 182 солдат самый больший воронка солдат обнаружить край прошлый год обнаружить авиационный воронка просто сравнение работа поисковик подробный ознакомиться рубрика канал `` дневник поисковик '' задать вопрос номер whatsapp +79162464251 полынок михаил поисковый отряд `` д.о.н ''"
2022-09-06,кацап красавец больничный комплекс мариуполь месяц ноль
2022-09-06,achtung minen время поиск приходиться работать минный поле видео немецкий выпрыгивать мина s-mine « springmine » прыгать мина — германский противопехотный выпрыгивать осколочный мина круговой поражение время второй мировой война подробный
2022-09-06,ряд опсб прибыло☺️ представитель замечательный русский город орёл😊 замечательный орловский волонтёр исповедовать принцип – помогать русский армия – активно начало операция среди подписчик ребята девчата орёл просить подписаться следить принимать активный участие помощь также остальной просить подписаться поддержать ребята особенно человек православный – руководительница орловский опсб человек глубоко веровать православный //t.me/voyskozabotaopsb/1445
2022-09-06,устать читать слушать домысел уважаемый эксперт стратег происходить южный рубеж выпад секунда любимый состояние распиздяй шут подсказать замысел укров отчаянность атака прост. сорвать предотвратить оттянуть операция окружение группировка украинский войско сосредоточить территория днр хохол нагружать атака спокойно развивать организация окружение отрезание сила противник снабжение путь отступление
2022-09-05,путь сво написать монография снять кино пока кратко 14 год ополчение превратиться сторонник федерализация хохол дать взять проиграть позволить сентябрь 14 год школа днр киев отдавать распоряжение город стягиваться бывший образовать корпус дикий образ пехотный батальон легко мочь пво преобразовать дебаляй минск-2 план простой конкретный ноябрь 15 год украина должный зайти длнр обмен нейтралитет сурок искренне предлагать план ликвидация пассионарий путём выдача партнёр хунта становиться уважаемый партнёр инвестор киевский друг порошенко москва кинуть начинаться период принуждение минский сила бросить план донбасс обмен признание крым нейтралитет политика стать меняться зеленский старый мясник таки идиот хотеть царювать воевать уступать хотеть мычать ставка делаться зельц немой б-52 начать летать краина морпех тренироваться киев прямой угроза москва начинаться осознание реалия правда толк киев хотеть уступать миллиметр итог попытка вразумление исчерпать выноситься последний китайский признание донбасс пара день пауза указание граница реакция ноль .... москва восемь год занимать сверхмиролюбивый позиция москва хотеть искренне киев выбрать отработать заказ
2022-09-05,хотеть делать канал некролог смерть война норма относиться совершенно спокойно погибать очень близкий человек таковой смочь стать очень короткий время погибнуть прекрасный боец разведчик прекрасный человек личный цель помимо общий – освободить родный село село предок считать километр остаться село село освободить множество село город спать спокойно брат последний ночь выезд ленточка ночь прообщаться зам соответственно становиться командир позволить пить пиво служба рассказать прекрасный история служба чечня сказать история сценарист смочь написать – достойный большой экран стать пример молодой поколение патриот собраться связать судьба служба родина плохо запоминать рассказ решить однажды попросить рассказать диктофон обязательно попытаться передать человек связанный кинематограф реально впечатляющий главное – подлинный увы получиться спать спокойно брат сделать должный очередь просрать довести дело конец
2022-09-05,дико извиняться большой последний фальстафа день просто решиться таки почитать интервью далёкий блин деянный разочаровать фантазия отлично неплохо получаться придумывать история здорово начать интервью наказание служба элитный подразделение сбить бмп ефрейтор офицер прям орден золотой утка иа `` панорама '' фига украсть реальный случай рада станичий
2022-09-05,интервью музыкант оркестр имя вагнер видео размещать предложение герой ролик позывной святой интервью брать позывной гусар конец интервью небольшой дополнение
2022-09-05,работать асвк крупнокалиберный снайперский винтовка асвк ксвк 12.7 мм россия ⁠⁠ калибр 12.7x108 мм механизм ручной перезаряжание продольно скользящий затвор ствол 1000 мм вес 12 кг патрон прицел длина 1400 мм магазин 5 патрон отъёмный коробчатый подробный
2022-09-05,давно думать забыть существование тартарен путинец игнорил прислать личка сообщение новый похождение случайно натолкнуться свежий интервью решить почитать захотеться узнать врать согласно однажды выдумать легенда поскольку память черта выдумывать новый воображение мочь сдавать потихоньку знать разочаровать по-детски примитивный азартный лгунишка правда осилить начало интервью менее хватить убедиться сербский тартюф отличный форма каков сбить бмп ефрейтор прокатить переехать офицер решить наказать перевести спецназ снайпер бедолага давить рядовой ефрейтор оставаться мехвод воля воля прийтись становиться военный элита размер мозг нужно иметь верить бредни ... говорить воевать диван сидеть отлично знать ранний `` воевать '' `` воевать '' внезапный болезнь наступление прочий недомогание поспост напомнить настоящий снайпер отличаться глянцевый герой существование настоящий знать далеко результат работа работа глянцевый знать исключительно уважать ратный труд настоящий герой глянцевый оставить домохозяйка
2022-09-05,нато кормить всу
2022-09-05,оставить позиция всу криворожский направление
2022-09-04,привет днр низкий поклон помогать непокорённый донбасс имя будущий новороссия номер карта `` особый миссия '' ода `` новороссия '' сбербанк 4276160952460245 татьяна с. супруг `` прапор '' яндекс-кошелёк 410015020433268 usdt erc-20 0xd40a1413a52737598a599f80c11e0adcf45c3de1 дополнительный информация получить телефон телеграмма +79162464251 михаил полынок `` хрусталик ''
2022-09-04,`` фронт воевать тыл танцевать '' воскресный стрим 04.09.2022 увидеться 19:00 //youtu.be/m3do_qhzxlo задать вопрос поддержать канал //www.donationalerts.com/r/soldierstruth карта тинькофф 5536914109471270 юmoney 410017563855460 спросить слово номер телеграмма +79162464251 полынок михаил позывной хрусталик
2022-09-04,« противодронный сурикат » — русский волонтёр разработать радар обнаружение беспилотник успешно испытать фронт task forse surricats — команда боец радар выявлять направление полёт дрон противодронной пушка мешать « птица » летать военкор readovka кирилл имашева несколько день отслужить « сурикат » снять репортаж « радар-мастерок » приходиться крутить боец движение напоминать повадка сурикат изготовить нпо « шипиленко партнёр » мастерок определять направление летать « птица » позволять эффективно работать противодронный ружьё лпд-801 образ подразделение опсб полностью « закрывать » небо доверенный участок оставаться ждать технология обратить внимание министерство оборона технология распространиться масштаб русский армия
2022-09-04,прогноз предполагать противник продолжить наступательный операция вплоть полный исчерпание резерв постараться максимально вклиниться расположение войско сделать оперативный пауза накопление сила подготовка дальнейший наступление `` сражение истощение '' пугать людской ресурс накопить техника особенно боеприпас `` дорогой западный друг '' продолжать подгонять `` количество '' нашей-же армия ход событие ожидать невыгодный альтернатива решительно стратегический цель наступать войско достаточный количество живой сила состояние исход сражение зависеть многий фактор всё-таки представляться пока вс рф хватить сила преодоление кризис стабилизация линия фронт серьёзный `` деэскалация '' хотя данный результат увы гарантировать п.с. подтвердить сдача благодатовка также николаевский направление любомировки/красный знамя северный терновый очередной полтора час назад удар `` хаймерс '' военный переправа противник оказывать сильный давление белогорка ингулец юго-восточный давыдов брод противник пытаться расширить плацдарм сторона
2022-09-04,наиболее тяжёлый бой идти херсонский фронт состояние сегодняшний утро николаевский направление противник наступательный действие вести линия фронт сутки измениться вероятность осуществлять смена потрепать 28-й бригада резервный часть вместе артиллерия продолжать наносить непрерывный удар передовой тыловой позиция вс рф войско вести ответный огонь плацдарм р.ингулец противник ожидать перенести основной усилие первоначальный успех продолжаться ожесточённый бой видимость всу суметь всё-таки полностью овладеть село благодатовка укрепить правый фланг плацдарм путём занятие излучина указанный речка также информация ряд источник всу сохранять контроль развалины н.п. сухой ставка продолжать оказывать давление западный направление автодорога берислав давыдов брод угрожать охват последний основный препятствие развитие успех всу являться степной ровный местность малое количество естественный укрытие давать возможность авиация артиллерия последовательно расстреливать обнаружить колонна место сосредоточение техника разрушение навести понтонный переправа р.ингулец настоящий время противник усиленно сооружать новый переправа насыпать гравийно-земляной дамба несколько место плацдарм переброска войско продолжаться бой западный фас заднепровский плацдарм никопольский направление данные по-прежнему отрывочный сведение противник место также удаться достигнуть некоторый тактический успех всу продолжать наносить массировать ракетный удар место переправа река днепр ингул военный гражданский объект херсон новый каховка берислав населить пункт оценка ситуация соотношение `` успехи-понести потеря '' наступление всу заднепровский плацдарм целое проходить неудачно т.е. больший потеря наступать человек техника оправдать территориальный успех российский группировка разбитый вместе говорить преодоление оперативный кризис оборона данный фронт пока рано 1 противник суметь создать мощный артиллерийский группировка прежде ракетный способный равный вести борьба артиллерийский часть ощутимо поддерживать атаковать общевойсковой соединение 2 главное всу суметь разрушить стационарный переправа состояние невозможность переезд лёгкий военный техника вчера попытка преодолеть мост херсон провалиться бронеавтомобиль `` тигр '' также наносить постоянный удар инженерный переправа понтонный паром создавать существенный затруднение снабжение заднепровский группировка нарастать мера исчерпание накопить запас боеприпас снаряжение 3 всу суметь расширить плацдарм южный берег р.ингулец непременно накапливать сила дальнейший наступление направление берислав угрожать рассечь группировка окружить её западный часть район давыдов брод высокополье любимовка допустить вс рф ликвидировать угроза мощный контрудар получиться контрудар остро хватать главное пехота поскольку превосходство авиация артиллерия поражение противник нанести говорить разгром ликвидация опасный плацдарм
2022-09-04,позывной вольдемар `` воевать правда ''
2022-09-04,подразделение опсб taskforsesurricats успешно завершить очередной выход итог последний день украинский мразь сметь подняться воздух спасать жизнь русский солдат закрывать небо уносить жизнь украинский солдат позволять вести огонь опасаться обнаружение воздух победить
2022-09-03,ситуация николаевский направление херсонский фронт очаковский лиман снигирёвка линия фронт изменение означать никакой продвижение противник число терновый пода природа артиллерия противник очень стать сау выезжать разный сторона несколько выстрел максимальный дальность уходить николаев бросать квадрокоптер мина гранат огневой позиция основной удар артиллерия пехота беспокоить химарс бить переправа несколько день знать сколько сыпать десятка каждый день вчера нанести 4 удар `` пакет '' `` хаймерс '' 6 ракета понтонный паром вс рф смотреть иметь место попадание паром продолжать работать подвоз снаряжение боеприпас войско продолжаться смотреть неизбежный затруднение противник также пытаться задействовать атака пилотировать авиация однако эффективность близкий нуль замысел противник предполагать заключаться подавить артиллерия счёт исключение подвоз б/к непосредственно уничтожение огнев средство необходимый условие успех наступательный действие войско вести активный контр-батарейный огонь наносить удар место сосредоточение часть подразделение противник дать изменение ситуация район плацдарм противник р.ингулец ожидать сегодня разместить мера поступление
2022-09-03,оригинал косплей фейлом видео наглядно показывать искренность продукт пропаганда сделать согласно бриф случай пойти план ...
2022-09-03,`` начинаться культурный геноцид рано поздно обычный народ культурный геноцид страшный настоящий поскольку приводить превращение прямой противоположность украина лепить антироссия русский человек воевать ребёнок говорить русский язык считать русский шизофрения плохой '' и.и.стрелок декабрь 2021
2022-09-03,трофейный натовский бронетехника бмп ypr-765 армия россия захватывать бронетехника нато бой херсонщина видео нидерландский бмп ypr-765 модернизированный американский бтр m113
2022-09-03,
2022-09-03,календарь перевернуть снова ...
2022-09-02,время проведение вахта память `` западный фронт варшавский шоссе 2022 '' найти солдат среди найти личный вещь обнаружить бумажник фрагмент документ наручный часами изучение личность солдат установить солдат пока удаться личность действительно интересный
2022-09-01,пока собственный информация дать бой мочь прокомментировать образ 1. операция дерзость 5++ изначально провалить простой причина план `` верстаться политика '' строиться `` расчёт русский дурак '' недооценка умственный способность противник сторона планировщик операция очевидный заслуживать взгляд военно-полевой суд естественно рад укров замечательный планировщик множество точно таких-же сожаление скорее содействовать `` иностранный советник '' нескрываемый радоваться уровень ... тупой военный управленец рф понятно `` праздник '' `` дорогой гость '' данный случай заезд шпион магатэ всемерно усиливать бдительность всё-таки идиот силовик служить данный случай `` расчёт дурак '' обойтись партнёр 60 элитный зомби наверняка наглотаться `` смелый европейский таблетка '' операция 2. планировщик совершенно озаботиться достаточный огневой случай артиллерийский авиация уважаемый партнёр достаточный количество нету поддержка зомби опыт война `` дорогой партнёр '' японец 1941-1945 г.г. обезпечивать 75 успех менее 25 приходиться остальной включая храбрость выучка спецназовец 3. итого общий оценка `` партнёр '' дерзкий спецоперация `` твёрдый '' поскольку кроме выдающийся дерзость толковый оказаться просто спровадить уба 60 оболванить русский человек высокий физический мозг зомби речь идти качество хотя ... мочь именно являться цель `` уважаемый киевский партнёр '' _________________________ роман `` донецкий '' `` дело энергодар ''
2022-09-01,обещать дерзить ситуация саботаж ик-19 красный луч контроль прислать весточка цитировать '' чекист приезжать прокуратура присунуть полковник орало резаный нажаловаться сразу паспорт док готовить начать '' ведать хороший ситуация исправить виновный понести наказание
2022-09-01,стрелковый ближний бой район первомайский днр
2022-09-01,`` ступать нога сепара '' укрепрайон всу `` аризона '' zлыешахтёр
2022-09-01,новость `` особый миссия '' ода `` новороссия '' игорь стрелкова август 2022 последний месяц лето выдаться жаркий смысл слово существовать вероятность работа `` особый миссия '' проходить иной режим несмотря обстоятельство особый миссия работать часы останавливаться минута благодаря боец передовой получать необходимый ранить госпиталь обеспечиваться лекарство родственник погибнуть получать ежемесячный поддержка //zen.yandex.ru/media/id/5b86fede2eceab00a985d87f/630e1a400192051dd22eee16 низкий поклон помогать непокорённый донбасс имя будущий новороссия спасибо радомир космос татьяна конограев служба отдельный благодарность дядя фёдор действительно огромный вклад приближение победа номер карта `` особый миссия '' ода `` новороссия '' сбербанк 4276160952460245 татьяна с. супруг `` прапор '' яндекс-кошелёк 410015020433268 usdt erc-20 0xd40a1413a52737598a599f80c11e0adcf45c3de1 дополнительный информация получить телефон телеграмма +79162464251 михаил полынок `` хрусталик ''
2022-09-01,поисковый разведка немного вологда поспост да-да помнить день рождение майор скоро смонтировать
2022-09-01,« поднять русский флаг спускаться должный » николай i
2022-09-01,
2022-09-01,
2022-09-01,
2022-09-01,помнить ехать первый класс вездеход коричневый берет букет астр руках.матушка теплица растить помнить определение интернат урок мир дело помнить второй день поселковый второклашка подраться фотка первый звонок найти фотка десятый класс первоклассный сестра эх остаться альма матёрый мой-уруст интернат школа ...
2022-09-01,дорогой друг прийти очередной подтверждение бандеровец иже правильность делать обратить внимание враг украина рф бесить русский помогать русский приводить состояние истерика портрет сталин русский отдельно русскоговорящий либерал отдельно
2022-09-01,
2022-09-01,сегодня 1 сентябрь день знание сегодня исполниться 55 земной год всеволод кашарин позывной печенег первый отобрать доброволец стать друг всеволод командовать рота огневой прикрытие бригада кальмиус командовать разведрота 1-й отдельный славянский бригада затем — замкомбат батальон век мвд днр погибнуть разведвыход мариуполь начало сво всеволод военный огромный опыт менее огромный желание делиться опыт боец недаром вместе вместе форма разгрузка гуманитарный помощь ребёнок радоваться тетрадь канцелярия находить полигон отработка тактика стрельба класс боец получать теоретический база фото школьный доска класс проходить обучение боец всеволод день рождение брат жизнь пересекаться помнить смерть увидеться
2022-09-01,омский воин поздравить школьник день знание
2022-08-31,админ прислать видео получить бандеровский смартфон оставить неидентифицировать нацист время `` контрнаступа '' херсон практически видео убить техника уничтожить комментарий админ ход вмазаться наркота переть лоб арт поле здаваться хахолить ©™ канал чат бот
2022-08-31,‼️🇺🇦🏴‍☠️ украинский шок депутат-нацист вятрович ужас попытаться вырваться зал рада время воздушный тревога вопить открыть дверь дёргать ручка стучать удаться открыть быстро покинуть зал. '' замуровать демон '' комментировать кадр оператор правдивость подписаться
2022-08-31,белый свет копеечка zлыешахтёр
2022-08-31,младший сержант безымянный .... вахта память повезти найти боец сожаление пополнить строй безымянный солдат понятно младший сержант поспост пока очень понимать делать видеоматериал отснять вахта публиковать фрагмент прежде монтировать выпуск `` дневник поисковик ''
2022-08-31,периодически речка ужать вымывать берег человеческий останки удивительно год работа берег участок приблизительный площадь 100ха 500 кв. м. поднять девятьсот солдат
2022-08-31,живить секретарь рождаться живить мочь пройти год сто крым бюст чёртов отметина лысина замироточить котпятницкого©
2022-08-31,вадим пятницкий некролог смерть горбачёв вечно идти покой смерть '' иисус агасфера таки несмотря всеобщий ликование считать должный жить вечно умереть должный жить должный заново прожить отнять молодой жизнь чечня абхазия приднестровье украина таджикистан афганистан должный рваться мина висеть крест должный заживо сдирать кожа резать глотка обязать гореть танк умирать голод жажда простреляный нога должный жить жить жить должный убегать донбасс голый ребёнок артобстрел должный выпрыгнуть гореть окно дом профсоюз разорвать снаряд белый дом взорваться сон каширка должный появиться свет больница будённовск погибнуть ребёнок беслан `` шамиль басаев говорить громкий '' задохнуться газ норд-ост забитый бейсбольный битый бандитский `` стрелка '' жить должный висеть танковый ствол наджибулла сидеть тюрьма хоннекер должный расстрелять вместе евона райка чета чаушеска должный хоронить новодевичий кремлёвский стена обуглить останки раздавить трак танк должный зарастить бурьян придорожный канава прощальный салют прозвучать залп `` himers '' должный родиться вновь вновь заново разный локация время интересный время прошлое время `` россия мчаться тройка мишка раёк перестройка '' должный искупить должный жить жить обязать мрот рыбка дерипаск должный сосать большой гибкий понюшка кокаин сомнительный `` слава '' должный родиться простоять очередь фмс сразу доказывать русский комбайнер уроженец ставрополье дать рвп `` бескровный '' распад империя ставить заслуга находить именно империя большевик удаться продлить её существование 72 год продлить закономерно родить горбачёв победитель дракон стать дракон сгореть породить новый собственный пламя продлевать ебета оплатить `` дать свобода '' дать свобода народ свобода умирать скучно тоталитарный жить роддом детсад школа работа пенсия кладбище зато свободно весело снаряд часть разорвать хлопок подтопление задымление возможный вариант сплошной отрицательный рост `` танец кость '' мол мёртвый либо либо ни-че-й кроме правда `` уйти эпоха '' никуда уйти дракон голова хитрость жадность предательство доедать остаться россия резь желудок жаловаться соболезновать семья почивший союз обречь пытаться спасти каждый трагедия фамилия имя отчество говаривать товарищ каганович лазарь моисеевич трагедия понимать день смерть стать день народный единство прикольный князь святослав стенький разин изнать поляк египет подлинный настоящий вацап телега полный поздравление словно россия 7 ноябрь живой советский народ живой помнить назвать иуда лето очень жаркий чёрт ад глубоко земля ждать холодный пиццу-хата греть сковородка завтра похолодать ад пустой чёрт простить секретарь мочь государь хороший человек россия должность хороший человек царь обязать плохой грозный гореть рейхстаг ялта космос ядерный бомба иначе смута резня подвал ипать ево прощать оба государь секретарь каждый вверить страна угробить миллион убить малодушие иезуитство подлость предательство лично ручонка белый-потный замарать
2022-08-31,zлыешахтёр попасть обстрел
2022-08-31,соболезнование путин учиться рафик делать невиноватый предатель убийца ссср виновник последующий гражданский война включая украина русский убивать русский просто возглавлять страна момент повезти
2022-08-31,уважаемый друг подписчик традиционно напоминать евгений владимирович скрипникнуть `` прапор '' светлана ольшевский единственный данный момент человек уполномоченный ода `` новороссия '' сбор закупка распределение помощь фронтовик член семья евгений владимирович вести сбор закупка первый очередь военный снаряжение необходимый фронт также мера возможность шефствовать семья воин пасть бой начинать 2014 год сей день //vk.com/id283238578 //t.me/donbass_skripnik светлана ольшевский основное сосредотачивать усилие помощь раненый пострадать ход военный действие воин житель днр //vk.com/s.olshevskaya возможность просить оказывать помощь безкорыстие полностью уверенный конечно-же помочь смочь слава бог всё-таки очень многие надеяться именно волонтёр группа активно работать руководство
2022-08-31,сво побочный эффект 3 май 2022-го год умереть шушкевич 10 май 2022-го год умереть кравчук 19 июнь 2022-го год умереть бурбулис 31 июль 2022-го год умереть бакатин замыкать 30 август 2022-го год умереть горбачёв нотаба думать горбачёв сво
